,TSUMEM,TSUM1,TSUM2
1505,1.035763992,1.024493403,1.00790853
1506,1.035706398,1.024534697,1.007894111
1507,1.035932765,1.024657548,1.008053879
1508,1.03586665,1.024597124,1.008056893
1509,1.036032835,1.024689153,1.008219212
1510,1.035962488,1.024702461,1.008234316
1511,1.035887262,1.024721452,1.008298897
1512,1.035817861,1.024737487,1.008284805
1513,1.035705136,1.024671304,1.008298707
1514,1.03549407,1.024553924,1.008268242
1515,1.035211877,1.024367127,1.008314465
1516,1.034995946,1.024196556,1.008288366
1517,1.034777041,1.02405507,1.008350128
1518,1.034594312,1.02388281,1.008329581
1519,1.034373839,1.02368915,1.008381402
1520,1.034136424,1.023503308,1.008336282
1521,1.033877117,1.023225831,1.008403049
1522,1.033640994,1.022990724,1.008380685
1523,1.033122806,1.022659816,1.00838187
1524,1.032668462,1.022399523,1.008293369
1525,1.032201568,1.022013674,1.008301295
1526,1.031717849,1.02169967,1.008197532
1527,1.03126504,1.021328299,1.008165644
1528,1.03079415,1.021162548,1.008072486
1529,1.030354782,1.02098625,1.008068295
1530,1.029872776,1.02089351,1.00797698
1531,1.029669983,1.020849137,1.007967455
1532,1.029279674,1.020665095,1.008018813
1533,1.029127178,1.020613387,1.008062622
1534,1.028872998,1.020574159,1.008020784
1535,1.028733511,1.020630065,1.008048672
1536,1.028413194,1.020542817,1.007995679
1537,1.028203978,1.020658477,1.00799913
1538,1.027863862,1.020585589,1.007949137
1539,1.02763296,1.020699806,1.007938937
1540,1.027310799,1.020655091,1.007888771
1541,1.027296691,1.020725862,1.007900098
1542,1.027141397,1.02059861,1.007855795
1543,1.027113508,1.020681786,1.007871033
1544,1.026959324,1.020553635,1.007826521
1545,1.026943001,1.020560994,1.007846183
1546,1.026715723,1.020401406,1.007795798
1547,1.026685026,1.020367858,1.007862288
1548,1.026438885,1.020225306,1.007835009
1549,1.026604592,1.02034402,1.007902871
1550,1.026616891,1.02037954,1.007871486
1551,1.026884912,1.020630771,1.007892976
1552,1.026934265,1.020719304,1.007831661
1553,1.027232084,1.020987106,1.007843655
1554,1.027291019,1.021075441,1.007786058
1555,1.0276584,1.021454798,1.00786478
1556,1.02770404,1.021530075,1.007822549
1557,1.028078111,1.021948872,1.00793211
1558,1.028115891,1.022033433,1.007893616
1559,1.028267394,1.022254763,1.007953211
1560,1.028327759,1.022364743,1.007920752
1561,1.028513158,1.022621867,1.007978038
1562,1.028615061,1.022741074,1.007934733
1563,1.028616435,1.022852097,1.0079925
1564,1.02868599,1.022888534,1.007963615
1565,1.028674625,1.022938816,1.008053837
1566,1.028583046,1.022878746,1.008062622
1567,1.028488691,1.022869947,1.008200938
1568,1.028370704,1.022811308,1.008262645
1569,1.028226457,1.022795736,1.008351782
1570,1.028192233,1.022873665,1.008268843
1571,1.02804754,1.022928808,1.00824961
1572,1.02795501,1.023002879,1.008128603
1573,1.027729691,1.02299585,1.008123583
1574,1.027573398,1.023036417,1.008029376
1575,1.027292384,1.022956867,1.007971433
1576,1.027059851,1.022897401,1.00786313
1577,1.026998747,1.023042423,1.007657132
1578,1.026816429,1.022975624,1.007538145
1579,1.026775718,1.023097715,1.007384599
1580,1.02659255,1.022946787,1.00732588
1581,1.026591019,1.023072679,1.007179107
1582,1.026442224,1.022908811,1.007061078
1583,1.026368392,1.022968111,1.006852072
1584,1.026115615,1.02273988,1.006763247
1585,1.025917356,1.022714455,1.00654388
1586,1.02573593,1.022441535,1.006414895
1587,1.0255637,1.022413974,1.006223455
1588,1.025285218,1.022067367,1.006085132
1589,1.025005339,1.021952546,1.005945863
1590,1.024727496,1.021635606,1.005868055
1591,1.024564936,1.021541324,1.005773531
1592,1.024459362,1.021333777,1.005697258
1593,1.024361995,1.021327317,1.005583609
1594,1.02431404,1.021225365,1.005511263
1595,1.02421918,1.021355204,1.005411182
1596,1.024213496,1.021313971,1.005382127
1597,1.024166999,1.021427877,1.00529143
1598,1.024128242,1.021390864,1.005304117
1599,1.024126367,1.021336414,1.005265404
1600,1.024103435,1.02129646,1.00527022
1601,1.024125588,1.021233814,1.005207579
1602,1.024151099,1.021208335,1.005116696
1603,1.024199834,1.021167674,1.005013829
1604,1.024183546,1.021123476,1.004924057
1605,1.024239036,1.021051622,1.004847555
1606,1.024223385,1.021001015,1.004767298
1607,1.024258854,1.020807164,1.004700643
1608,1.024247181,1.02064337,1.004647068
1609,1.024308873,1.020453952,1.00461433
1610,1.024321891,1.020302586,1.004592348
1611,1.02438444,1.02024135,1.004523277
1612,1.024377614,1.020158426,1.004478437
1613,1.024555665,1.020218185,1.004408092
1614,1.024656183,1.020180474,1.004331283
1615,1.024873719,1.020282348,1.004215421
1616,1.024971772,1.02030077,1.004126248
1617,1.025157546,1.020406835,1.004022625
1618,1.025221681,1.020414536,1.003964725
1619,1.025473214,1.020507519,1.003895934
1620,1.025515634,1.020426852,1.003848413
1621,1.025756045,1.020497093,1.003808711
1622,1.025802758,1.020387223,1.003752571
1623,1.025974388,1.020400276,1.003705316
1624,1.026023407,1.020305217,1.003666348
1625,1.026218379,1.020281442,1.003628424
1626,1.02624344,1.02017914,1.003571463
1627,1.026363038,1.020120838,1.003522785
1628,1.026368053,1.019978628,1.00347514
1629,1.026532557,1.019936154,1.003414926
1630,1.026585493,1.019848275,1.003366939
1631,1.026526077,1.019708999,1.003321244
1632,1.026338305,1.019548119,1.003288088
1633,1.026325584,1.019475844,1.003269405
1634,1.026136689,1.019278105,1.003252421
1635,1.026125877,1.019209408,1.003227956
1636,1.025995365,1.019020646,1.003229973
1637,1.025948801,1.019099185,1.003242848
1638,1.025744288,1.019029942,1.003231441
1639,1.025684531,1.019048593,1.003259743
1640,1.025503196,1.018929566,1.003258643
1641,1.025450527,1.018933267,1.003281631
1642,1.025256758,1.01880182,1.003286586
1643,1.025177755,1.018789528,1.00329219
1644,1.024992283,1.018650768,1.003302064
1645,1.024882599,1.018608609,1.003350454
1646,1.024716291,1.018459575,1.003362638
1647,1.02461839,1.018402981,1.003460026
1648,1.024390598,1.01813385,1.003504543
1649,1.024323701,1.018049016,1.003607529
1650,1.024136971,1.01777146,1.003672631
1651,1.02408878,1.017636848,1.003791189
1652,1.023859153,1.017359818,1.003813621
1653,1.023899368,1.017300331,1.003836952
1654,1.023781613,1.017103749,1.003811658
1655,1.023906032,1.01703776,1.003860444
1656,1.02386351,1.016912702,1.003860322
1657,1.023996886,1.016861457,1.003925538
1658,1.023995469,1.016774907,1.003915285
1659,1.024164184,1.016691093,1.003956899
1660,1.024132849,1.016537845,1.00394808
1661,1.024205153,1.016429885,1.004011944
1662,1.024177523,1.016228726,1.004007064
1663,1.024234341,1.016044534,1.004054506
1664,1.024206309,1.015795097,1.004038665
1665,1.024267821,1.01558247,1.004085399
1666,1.024173813,1.01550587,1.004096746
1667,1.024166312,1.015441551,1.004156647
1668,1.024035713,1.015286641,1.004188845
1669,1.023757039,1.015046631,1.004259912
1670,1.023510897,1.014861783,1.004266103
1671,1.023278105,1.014649595,1.004358192
1672,1.023030987,1.014422866,1.004395224
1673,1.022839825,1.014218654,1.00447732
1674,1.022725267,1.014029224,1.004511701
1675,1.022544634,1.013772088,1.004589797
1676,1.022371018,1.013558067,1.004568106
1677,1.022084987,1.013279697,1.004620533
1678,1.021987614,1.013080605,1.004651844
1679,1.021874577,1.012826306,1.004717677
1680,1.021792338,1.012630875,1.004747143
1681,1.021741442,1.012403318,1.004804539
1682,1.021675701,1.012339249,1.004827766
1683,1.021603558,1.012240379,1.004835826
1684,1.021508571,1.012178424,1.004858528
1685,1.021488988,1.012067725,1.004867259
1686,1.021342629,1.011958623,1.00486832
1687,1.021396537,1.011887796,1.004884544
1688,1.021318638,1.011820875,1.004905069
1689,1.021383668,1.011790798,1.00488389
1690,1.021326779,1.01173499,1.004852344
1691,1.021497487,1.011739824,1.004780537
1692,1.021501405,1.011699976,1.004697971
1693,1.02169065,1.011701427,1.004608267
1694,1.021694846,1.011655361,1.004549831
1695,1.021782835,1.011565397,1.004456186
1696,1.021745823,1.01145424,1.004377215
1697,1.021780107,1.011306191,1.004291212
1698,1.021749581,1.011173506,1.004212454
1699,1.021817293,1.011066916,1.004117786
1700,1.021797943,1.010949697,1.004046933
1701,1.021819918,1.010773865,1.003995721
1702,1.021846254,1.010637945,1.003976564
1703,1.021876569,1.01047041,1.004036793
1704,1.021760237,1.010268036,1.004051109
1705,1.021745029,1.010088672,1.004112212
1706,1.021586675,1.00992128,1.004120569
1707,1.021507395,1.009751713,1.004156607
1708,1.021325135,1.009567254,1.004157746
1709,1.021361346,1.009510142,1.004152366
1710,1.021165696,1.00939954,1.004157745
1711,1.021141525,1.009279165,1.00421126
1712,1.020929937,1.009148365,1.004218631
1713,1.020944485,1.009033368,1.004226562
1714,1.02070096,1.008973795,1.004214828
1715,1.020623266,1.008926684,1.004173812
1716,1.020418469,1.008875223,1.00415902
1717,1.02042792,1.008868372,1.004135628
1718,1.020292375,1.008864894,1.004120119
1719,1.020277447,1.008845463,1.004114839
1720,1.020124205,1.008855219,1.004103165
1721,1.020054529,1.008835946,1.004108319
1722,1.019853049,1.008838494,1.00407241
1723,1.020027833,1.008888322,1.003993135
1724,1.020066264,1.008963086,1.00393666
1725,1.020251542,1.009060482,1.003845119
1726,1.020301809,1.009196548,1.003761354
1727,1.020387786,1.009242773,1.003680505
1728,1.020341342,1.009327173,1.003612167
1729,1.020301779,1.009419908,1.003522899
1730,1.020267179,1.009575438,1.003446582
1731,1.020260575,1.009656637,1.003342583
1732,1.02025802,1.009783614,1.003259348
1733,1.020258097,1.00973444,1.003148429
1734,1.020289177,1.009786197,1.003072409
1735,1.020290802,1.009788055,1.002984528
1736,1.02031617,1.009839852,1.002923171
1737,1.020182716,1.009833622,1.00286979
1738,1.020146981,1.009902748,1.002822479
1739,1.019956893,1.009855572,1.002734201
1740,1.019865405,1.009881449,1.00267796
1741,1.019686171,1.009780772,1.002551221
1742,1.019609811,1.009755693,1.002497065
1743,1.019466958,1.009662695,1.002406847
1744,1.019397806,1.009654159,1.002391416
1745,1.019279412,1.009602367,1.002345538
1746,1.019194534,1.009580004,1.002349521
1747,1.019101991,1.009520008,1.002287649
1748,1.01901368,1.00946393,1.002253516
1749,1.018945433,1.009380779,1.002174539
1750,1.018839015,1.009337267,1.002123015
1751,1.01869706,1.009203315,1.002039458
1752,1.018596529,1.009183509,1.001966599
1753,1.018536672,1.009046271,1.001888057
1754,1.018513521,1.009009429,1.001841451
1755,1.018452696,1.008914982,1.001781172
1756,1.018478541,1.00890206,1.001728476
1757,1.018367338,1.008777718,1.001695232
1758,1.018390496,1.008771897,1.001674031
1759,1.018401974,1.008712348,1.001649573
1760,1.018500117,1.008717173,1.001652957
1761,1.018459595,1.008667939,1.001626453
1762,1.018550484,1.008658681,1.001630818
1763,1.018503239,1.008591048,1.001587253
1764,1.01859536,1.008566783,1.001577091
1765,1.018539571,1.008475073,1.001506753
1766,1.01863499,1.008437165,1.001451585
1767,1.018598392,1.008338611,1.00137088
1768,1.018701568,1.008307299,1.001337069
1769,1.018663047,1.008224851,1.001288242
1770,1.018760532,1.00821198,1.001278637
1771,1.018737053,1.008156028,1.001273864
1772,1.018820212,1.008128736,1.001300388
1773,1.018775986,1.008034462,1.001297339
1774,1.018880905,1.008011209,1.001341418
1775,1.018835193,1.007965692,1.001343143
1776,1.018948699,1.007983978,1.001371114
1777,1.018887043,1.00791492,1.00137379
1778,1.018853903,1.007931178,1.001422083
1779,1.018660823,1.007870901,1.001440879
1780,1.018635592,1.007901857,1.001493733
1781,1.018498907,1.007792249,1.001542855
1782,1.01851053,1.007829158,1.001592292
1783,1.018387352,1.00774203,1.001645431
1784,1.018468589,1.007773898,1.001668073
1785,1.018382737,1.007660844,1.00169904
1786,1.018473158,1.007696946,1.001714239
1787,1.018440669,1.007601522,1.001751875
1788,1.018531733,1.007672289,1.001774923
1789,1.018455989,1.007621347,1.001808509
1790,1.018567742,1.007716111,1.001834672
1791,1.018475914,1.007717432,1.001902317
1792,1.018570654,1.007804279,1.001943892
1793,1.018497877,1.007815122,1.002018777
1794,1.018572512,1.00789532,1.002065316
1795,1.018448875,1.00789501,1.002177646
1796,1.018528521,1.007972224,1.00221031
1797,1.018439762,1.007939439,1.002319031
1798,1.018511925,1.007979803,1.002331399
1799,1.018441116,1.007969504,1.002367614
1800,1.018521037,1.008031333,1.002374074
1801,1.018570048,1.008023622,1.002397876
1802,1.018666239,1.008098909,1.002404716
1803,1.018603931,1.008063567,1.002427717
1804,1.018677021,1.008147485,1.002440891
1805,1.018598401,1.008133411,1.002412275
1806,1.01864949,1.008217843,1.002435753
1807,1.018570847,1.008212189,1.002449154
1808,1.018546987,1.008288746,1.002484386
1809,1.018371214,1.008263815,1.002479118
1810,1.01834124,1.008331894,1.002481765
1811,1.01818096,1.008313761,1.002429128
1812,1.018170242,1.008396255,1.002426067
1813,1.018004056,1.008361142,1.002356448
1814,1.018007287,1.008411551,1.002343711
1815,1.01780335,1.008328361,1.002292704
1816,1.017786356,1.008349739,1.002268856
1817,1.017555367,1.008233942,1.002223394
1818,1.017527546,1.008237148,1.002220945
1819,1.017286122,1.008121471,1.002180894
1820,1.017200638,1.008111518,1.002192618
1821,1.016964118,1.008005825,1.002173823
1822,1.016885837,1.007997158,1.002197042
1823,1.016665593,1.007911176,1.002171357
1824,1.016601559,1.007933288,1.002173363
1825,1.016408599,1.007910985,1.002142328
1826,1.016329267,1.007939589,1.002206437
1827,1.016137364,1.007910809,1.002233497
1828,1.016089973,1.007907548,1.002294274
1829,1.015949568,1.007876488,1.002317397
1830,1.01590721,1.00788547,1.002388337
1831,1.015775732,1.007884836,1.002412413
1832,1.015709573,1.007867984,1.002473847
1833,1.015573902,1.00780549,1.002517497
1834,1.015500161,1.007726442,1.00257797
1835,1.015341721,1.007656007,1.002612789
1836,1.015240314,1.007568015,1.002639007
1837,1.01503505,1.007459131,1.002621644
1838,1.014929185,1.007363725,1.002633479
1839,1.014734979,1.007266641,1.002617147
1840,1.01461816,1.007165306,1.002628215
1841,1.014410692,1.007065351,1.002634563
1842,1.014323156,1.006980788,1.002644516
1843,1.014156507,1.00688115,1.002695871
1844,1.014142385,1.006791049,1.002738418
1845,1.014036203,1.006707459,1.002774478
1846,1.014022129,1.006651704,1.0028106
1847,1.013921021,1.006648218,1.002877897
1848,1.013831092,1.006542474,1.002887052
1849,1.013659479,1.006426687,1.002872001
1850,1.013560428,1.006326737,1.002867372
1851,1.013379927,1.00621013,1.002863591
1852,1.013302743,1.006095513,1.002872544
1853,1.013175752,1.005988422,1.002853052
1854,1.013103767,1.00591052,1.002890247
1855,1.013001091,1.005838957,1.002929878
1856,1.012949362,1.005766465,1.002993261
1857,1.012834263,1.005678295,1.003061153
1858,1.012783324,1.005612089,1.00311267
1859,1.01271886,1.005527936,1.003157418
1860,1.012691019,1.005503409,1.003203907
1861,1.012616156,1.005428519,1.003253308
1862,1.012605009,1.005404597,1.003333732
1863,1.01254934,1.005320284,1.003383944
1864,1.01253972,1.005284629,1.003433508
1865,1.012490032,1.005201149,1.003429229
1866,1.012535057,1.005169741,1.003483271
1867,1.012531178,1.005089205,1.003508272
1868,1.012574442,1.005070516,1.003583373
1869,1.012625728,1.005002165,1.003610419
1870,1.01266731,1.004983234,1.00368767
1871,1.012745829,1.004921026,1.003713232
1872,1.012805544,1.004906578,1.003782281
1873,1.01288862,1.004848038,1.003797023
1874,1.012927704,1.004814055,1.003854994
1875,1.013006777,1.004757146,1.003857675
1876,1.01305814,1.004728029,1.00392146
1877,1.013168279,1.0046864,1.003930412
1878,1.013214787,1.004651351,1.004007132
1879,1.013314723,1.004606745,1.004030453
1880,1.013367011,1.004581621,1.004101017
1881,1.013521451,1.004605069,1.004131725
1882,1.013507643,1.004593321,1.004177466
1883,1.013639628,1.004635737,1.00417007
1884,1.013723674,1.004672903,1.004212301
1885,1.013955594,1.004763955,1.004222257
1886,1.013974058,1.004798504,1.004247415
1887,1.014137818,1.004871326,1.004238012
1888,1.014178017,1.004898277,1.004257583
1889,1.014374864,1.004942846,1.004232683
1890,1.014436997,1.004980419,1.004254803
1891,1.014575223,1.005011118,1.004262555
1892,1.014592012,1.005022107,1.004299106
1893,1.014722011,1.005054599,1.004287862
1894,1.01473207,1.005066308,1.004294772
1895,1.014860998,1.005112544,1.004279016
1896,1.014893048,1.005085607,1.004299476
1897,1.0150009,1.005132399,1.004320062
1898,1.015041215,1.005121069,1.004340699
1899,1.015183294,1.005148907,1.00434584
1900,1.015265407,1.005139532,1.00436836
1901,1.015459776,1.005161801,1.00437668
1902,1.015537844,1.005136101,1.004410937
1903,1.015740872,1.005148298,1.004458686
1904,1.015830866,1.005136689,1.004477497
1905,1.016029201,1.005148852,1.004490114
1906,1.016055407,1.00513109,1.004511887
1907,1.016223889,1.005118247,1.004543677
1908,1.016249505,1.005109215,1.004577906
1909,1.016451718,1.005117989,1.004636842
1910,1.016492154,1.005117031,1.004664055
1911,1.016754632,1.005152335,1.004701058
1912,1.016838811,1.005160278,1.004711263
1913,1.017119545,1.00520637,1.004724571
1914,1.017179638,1.005234857,1.004722042
1915,1.017456252,1.005301018,1.004738361
1916,1.017558192,1.005330073,1.00472595
1917,1.017739045,1.005332643,1.004840753
1918,1.01774967,1.005342165,1.004880472
1919,1.017883781,1.005369016,1.004941663
1920,1.017903365,1.005394365,1.005013502
1921,1.018053904,1.00544687,1.005101217
1922,1.0180598,1.005485084,1.005141773
1923,1.018230473,1.005573055,1.005209121
1924,1.018224653,1.005587984,1.005236148
1925,1.018320313,1.00561433,1.005267568
1926,1.018330879,1.005601051,1.005352192
1927,1.018467945,1.005626736,1.005453635
1928,1.018468874,1.005620968,1.005545952
1929,1.018577089,1.005665989,1.005657232
1930,1.018516551,1.005636858,1.005740486
1931,1.018479663,1.005613022,1.005858494
1932,1.018332493,1.005551706,1.00595715
1933,1.018281629,1.005531709,1.006066834
1934,1.01814351,1.005482399,1.006169695
1935,1.018205285,1.005498516,1.006273512
1936,1.018115896,1.005452101,1.006334684
1937,1.018296103,1.005485677,1.006392004
1938,1.018324928,1.005481335,1.006444252
1939,1.018521263,1.005524064,1.006483758
1940,1.018542465,1.005512789,1.006536297
1941,1.018719546,1.005569372,1.00659802
1942,1.018648369,1.005549997,1.006655652
1943,1.018717661,1.005613237,1.00674637
1944,1.018576208,1.005569558,1.006808625
1945,1.018615877,1.005607405,1.006901447
1946,1.018490855,1.005573284,1.006972787
1947,1.018624732,1.0056215,1.007027803
1948,1.018590362,1.005578134,1.007039123
1949,1.018748937,1.005626764,1.007080215
1950,1.018633106,1.005575027,1.007102307
1951,1.018558691,1.005541935,1.007165318
1952,1.018446945,1.005462131,1.007135347
1953,1.018475582,1.005433088,1.007133156
1954,1.018347902,1.005333473,1.007112938
1955,1.018478254,1.005348812,1.00712782
1956,1.018452056,1.005312036,1.007108082
1957,1.018598192,1.005368602,1.007093011
1958,1.018589155,1.005372624,1.007051873
1959,1.018778527,1.005486451,1.00700711
1960,1.018812782,1.005526225,1.006981006
1961,1.018986385,1.005646939,1.006932779
1962,1.01900414,1.005684788,1.006873186
1963,1.019157008,1.005809215,1.00680357
1964,1.019154491,1.005851091,1.006755263
1965,1.019283362,1.005954204,1.006650581
1966,1.019230028,1.005977825,1.006607935
1967,1.019390584,1.006074941,1.006534461
1968,1.019420298,1.00611372,1.006471986
1969,1.019599588,1.006210762,1.006389912
1970,1.019582401,1.00623874,1.006352943
1971,1.019728402,1.006328972,1.006298857
1972,1.019709385,1.006355519,1.006284228
1973,1.019804878,1.006441571,1.006233645
1974,1.019828907,1.00647577,1.00622782
1975,1.019942781,1.006563897,1.006211596
1976,1.019984745,1.006621597,1.006247563
1977,1.020066301,1.006712775,1.006292214
1978,1.020067912,1.006737189,1.006355314
1979,1.020167488,1.006836864,1.006420857
1980,1.02019275,1.006857166,1.006458875
1981,1.020328503,1.006982172,1.006451448
1982,1.020310574,1.006963577,1.006438396
1983,1.020389456,1.007040675,1.00645916
1984,1.020347445,1.00701969,1.006473213
1985,1.020383468,1.007078364,1.006474378
1986,1.020350929,1.007046542,1.006475423
1987,1.020288745,1.007052878,1.006452638
1988,1.020267928,1.007073827,1.00644434
1989,1.020180496,1.007108608,1.006480397
1990,1.020150356,1.007132203,1.006493767
1991,1.020050524,1.0071615,1.006531127
1992,1.019967385,1.007120835,1.006561471
1993,1.01994354,1.007157396,1.006555516
1994,1.019862778,1.007096143,1.006572457
1995,1.019826041,1.007105665,1.006567681
1996,1.019825616,1.007133722,1.006584075
1997,1.019820361,1.007227234,1.006565405
1998,1.019807766,1.007267979,1.006515532
